Country,Year,"Coal, peat and oil shale","Crude, NGL and feedstocks",Electricity,Heat,Natural gas,Nuclear,Oil products,Renewables and waste,PEC [TWh]
Greece,1995,12.2115,0.0,34.08753,0.0,0.04652,0.0,120.74266,11.42066,178.5205
Greece,1996,11.90912,0.0,35.56454,0.0,0.08141,0.0,132.72156,11.59511,191.87174
Greece,1997,11.129909999999999,0.0,37.216,0.29075,0.84899,0.0,136.71065,11.66489,197.86119
Greece,1998,11.00198,0.0,39.3094,0.29075,4.00072,0.0,143.10715,11.66489,209.38652
Greece,1999,8.74576,0.0,40.611959999999996,0.30238,4.08213,0.0,141.57199,11.7463,207.07215
Greece,2000,10.21114,0.0,43.1473,0.32564,4.39614,0.0,144.37482,12.16498,214.63165
Greece,2001,10.38559,0.0,44.542899999999996,0.32564,4.38451,0.0,150.31775,12.118459999999999,222.08648
Greece,2002,8.10611,0.0,46.60141,0.32564,4.8846,0.0,154.60922,12.2115,226.72684999999998
Greece,2003,7.01289,0.0,48.625029999999995,0.53498,5.94293,0.0,165.33208,11.78119,239.2291
Greece,2004,6.50117,0.0,49.74151,0.50009,6.90822,0.0,161.37788,12.10683,237.13569999999999
Greece,2005,5.15209,0.0,50.90451,0.56987,8.30382,0.0,164.36679,12.50225,241.79933
Greece,2006,4.6636299999999995,0.0,52.52108,0.65128,9.51334,0.0,168.43729,12.85115,248.63777
Greece,2007,6.21042,0.0,55.18435,0.47683,9.82735,0.0,166.5416,15.25856,253.51074
Greece,2008,4.60548,0.0,56.64973,0.51172,11.64163,0.0,159.01699,13.92111,246.34665999999999
Greece,2009,2.00036,0.0,54.707519999999995,0.56987,12.455729999999999,0.0,156.55142999999998,13.08375,239.36866
Greece,2010,3.51226,0.0,53.11421,0.53498,13.20005,0.0,141.67666,13.88622,225.93600999999998
Greece,2011,2.52371,0.0,51.78839,0.62802,17.07284,0.0,132.83786,16.25874,221.10956
Greece,2012,2.6400099999999997,0.0,52.02099,0.52335,15.53768,0.0,110.17099,17.665969999999998,198.54736
Greece,2013,2.46556,0.0,48.78785,0.48846,14.29327,0.0,96.04054,15.43301,177.50869
Greece,2014,2.69816,0.0,49.497279999999996,0.5815,13.758289999999999,0.0,97.56407,15.61909,179.71839
Greece,2015,2.60512,0.0,50.78821,0.5815,15.31671,0.0,103.72797,17.51478,190.53429
Greece,2016,2.31437,0.0,53.35844,0.5931299999999999,13.88622,0.0,105.40268999999999,15.33997,190.88318999999998
Greece,2017,2.27948,0.0,53.97483,0.5931299999999999,17.86368,0.0,102.25095999999999,15.96799,192.91844
Greece,2018,,,,,,,,,
Hungary,1971,53.579409999999996,0.0,15.22367,11.141539999999999,26.69085,0.0,59.336259999999996,6.10575,172.07748
Hungary,1972,48.42732,0.0,16.34015,11.61837,28.48187,0.0,65.98862,6.222049999999999,177.07837999999998
Hungary,1973,47.4504,0.0,17.54967,12.31617,32.61052,0.0,75.11816999999999,7.17571,192.22064
Hungary,1974,45.15929,0.0,18.74756,12.49062,35.180749999999996,0.0,80.80524,6.919849999999999,199.30330999999998
Hungary,1975,40.29795,0.0,19.70122,15.75865,37.53001,0.0,87.24826,5.18698,205.72307
Hungary,1976,41.21672,0.0,21.15497,15.9331,42.43787,0.0,91.37691,6.00108,218.13228
Hungary,1977,39.73971,0.0,22.53894,18.1428,46.55489,0.0,97.20354,5.64055,229.82043
Hungary,1978,44.566159999999996,0.0,24.5393,21.03867,50.3579,0.0,104.91423,5.24513,250.68465
Hungary,1979,43.4962,0.0,24.93472,18.87549,51.96284,0.0,105.22824,6.10575,250.61487
Hungary,1980,41.15857,0.0,25.57437,20.05012,53.62593,0.0,104.65836999999999,5.74522,250.82421
Hungary,1981,39.6583,0.0,26.01631,20.21294,53.102579999999996,0.0,102.96039,6.30346,248.24235
Hungary,1982,40.99575,0.0,26.93508,21.56202,55.89378,0.0,96.21499,6.12901,247.73063
Hungary,1983,39.542,0.0,28.016669999999998,21.37594,58.3826,0.0,87.99258,6.140639999999999,241.45042999999998
Hungary,1984,39.34429,0.0,29.41227,22.771539999999998,64.09293,0.0,88.09725,7.18734,250.89399
Hungary,1985,44.042809999999996,0.0,30.168219999999998,23.70194,64.94192,0.0,86.37601,6.29183,255.52273
Hungary,1986,39.94905,0.0,30.668309999999998,23.67868,68.23321,0.0,82.75908,5.48936,250.77769
Hungary,1987,40.98412,0.0,31.99413,23.99269,71.80362,0.0,85.28278999999999,5.55914,259.61649
Hungary,1988,39.80949,0.0,31.982499999999998,23.12044,70.91974,0.0,82.46833,4.8264499999999995,253.12695
Hungary,1989,35.45987,0.0,32.26162,19.82915,76.24628,0.0,84.21283,5.39632,253.39444
Hungary,1990,27.4468,0.0,31.59871,18.50333,72.106,0.0,82.77071,8.18752,240.60144
Hungary,1991,27.24909,0.0,29.52857,19.142979999999998,70.75692,0.0,70.95463,8.55968,226.19187
Hungary,1992,15.78191,0.0,28.33068,17.014689999999998,60.08058,0.0,68.83797,8.67598,198.72181
Hungary,1993,14.746839999999999,0.0,27.202569999999998,16.00288,68.82634,0.0,62.25539,8.93184,197.96586
Hungary,1994,14.31653,0.0,27.58636,14.79336,69.69859,0.0,63.19742,8.96673,198.55899
Hungary,1995,12.14172,0.0,27.74918,15.06085,75.40892,0.0,60.813269999999996,9.45519,200.62913
Hungary,1996,10.82753,0.0,28.679579999999998,15.51442,84.37565,0.0,57.26612,9.23422,205.90914999999998
Hungary,1997,8.69924,0.0,28.842399999999998,16.851869999999998,78.29316,0.0,56.90559,9.02488,198.62877
Hungary,1998,6.40813,0.0,28.97033,17.68923,77.86285,0.0,61.08076,9.05977,201.07107
Hungary,1999,7.18734,0.0,28.93544,17.42174,78.01404,0.0,59.27811,9.14118,199.97785
Hungary,2000,6.72214,0.0,29.43553,16.82861,77.82796,0.0,60.487629999999996,9.001619999999999,200.32675
Hungary,2001,6.37324,0.0,30.54038,17.72412,85.3642,0.0,58.19652,9.408669999999999,207.60712999999998
Hungary,2002,6.54769,0.0,31.482409999999998,15.165519999999999,83.68948,0.0,63.790549999999996,9.54823,210.21224999999998
Hungary,2003,6.7454,0.0,31.401,15.898209999999999,89.87664,0.0,62.99971,9.60638,216.52733999999998
Hungary,2004,7.15245,0.17445,31.819679999999998,14.22349,90.20228,0.0,65.34897,8.29219,217.20188
Hungary,2005,7.17571,0.16282,32.34303,15.21204,93.64475999999999,0.0,75.8276,13.758289999999999,238.12425
Hungary,2006,7.30364,0.10467,33.23854,14.421199999999999,86.16667,0.0,78.58391,14.921289999999999,234.73991999999998
Hungary,2007,6.24531,0.10467,33.73863,13.82807,75.26935999999999,0.0,78.90955,16.0494,224.14499
Hungary,2008,6.40813,0.05815,34.331759999999996,13.45591,75.25773,0.0,76.18813,15.491159999999999,221.16771
Hungary,2009,4.44266,0.05815,33.1455,12.6767,70.81506999999999,0.0,73.94354,20.934,216.03888
Hungary,2010,4.79156,0.03489,34.203829999999996,12.6767,75.11816999999999,0.0,70.45454,23.32978,220.62109999999998
Hungary,2011,5.3614299999999995,0.03489,34.5411,11.76956,72.74565,0.0,67.29118,26.19076,217.92293999999998
Hungary,2012,4.64037,0.03489,35.006299999999996,11.52533,64.13945,0.0,63.4998,27.77244,206.60694999999998
Hungary,2013,3.36107,0.03489,34.87837,12.10683,66.61664,0.0,62.20887,28.6098,207.80483999999998
Hungary,2014,3.36107,0.03489,34.73881,10.54841,63.941739999999996,0.0,69.36131999999999,24.67886,206.6651
Hungary,2015,4.09376,0.03489,36.2856,11.45555,66.75619999999999,0.0,75.62989,26.00468,220.2722
Hungary,2016,3.8727899999999997,0.01163,37.14622,12.374319999999999,70.1289,0.0,75.43218,25.83023,224.79627
Hungary,2017,5.1171999999999995,0.0,38.48367,12.0952,72.90847,0.0,81.56119,24.96961,235.12371
Hungary,2018,,,,,,,,,
IEA Total,1971,3759.3975,4.36125,3225.63865,208.70035,5239.52434,0.0,16325.22871,917.10691,29679.946079999998
IEA Total,1972,3593.2862099999998,1.87243,3488.4184999999998,227.95963,5541.68337,0.0,17294.93811,945.5887799999999,31093.75866
IEA Total,1973,3519.0054,2.41904,3755.43167,240.90382,5797.96205,0.0,18334.91597,965.9645399999999,32616.602489999997
IEA Total,1974,3435.35081,1.9887299999999999,3827.22366,262.50073,5852.35556,0.0,17557.717959999998,974.05902,31911.19647
IEA Total,1975,3187.91093,2.01199,3876.1975899999998,277.70114,5622.03504,0.0,17168.11296,943.06507,31077.04635
IEA Total,1976,3122.14328,1.82591,4133.6509,314.09141,5913.61077,0.0,18255.90175,1009.2746599999999,32750.48705
IEA Total,1977,3070.68053,1.83754,4320.27751,329.04759,5917.14629,0.0,18880.01407,1044.90898,33563.92414
IEA Total,1978,3000.6330399999997,1.76776,4513.52159,362.26286999999996,6104.05202,0.0,19354.09939,1122.73694,34459.08524
IEA Total,1979,3155.8353899999997,5.86152,4678.9816,384.38313,6424.19103,0.0,19513.674619999998,1174.85097,35337.77826
IEA Total,1980,3003.98248,10.37396,4736.50358,414.30712,6497.23906,0.0,18240.11984,1200.54164,34103.09094
IEA Total,1981,3066.76122,18.28236,4816.51798,403.87501,6456.12701,0.0,17390.90887,1209.96194,33362.42276
IEA Total,1982,2940.04074,19.50351,4767.47427,410.539,6109.65768,0.0,16727.97561,1249.67839,32224.8692
IEA Total,1983,2932.79525,22.74828,4941.16832,443.59146,5995.5673799999995,0.0,16534.31285,1323.12184,32193.305379999998
IEA Total,1984,3082.49661,26.57455,5223.50983,460.33866,6380.63668,0.0,16988.99933,1414.63831,33577.19397
IEA Total,1985,3187.8411499999997,22.96925,5397.89005,490.23939,6373.92617,0.0,17017.86499,1420.66265,33911.40528
IEA Total,1986,3070.2037,18.2591,5506.56077,489.12291,6214.76962,0.0,17458.00234,1442.32934,34199.23615
IEA Total,1987,3073.27402,15.909839999999999,5750.1743799999995,500.24118999999996,6482.78297,0.0,17827.34788,1531.25232,35180.982599999996
IEA Total,1988,3079.25184,23.03903,6000.18449,468.35173,6799.21201,0.0,18342.10331,1529.63575,36241.801419999996
IEA Total,1989,2906.67427,30.74972,6202.18596,464.06025999999997,6829.8105399999995,0.0,18376.93516,1163.86062,35974.276529999996
IEA Total,1990,2639.82392,29.52857,6382.81149,502.56719,6822.844169999999,0.0,18292.48973,1124.33025,35794.40695
IEA Total,1991,2460.61725,29.63324,6598.26887,562.43843,7003.77208,0.0,18368.93372,1170.35016,36194.01375
IEA Total,1992,2030.15606,31.296329999999998,6637.38056,557.3910099999999,7064.062,0.0,18805.95423,1228.93047,36355.18229
IEA Total,1993,1923.07865,36.70428,6786.40738,543.90021,7329.09807,0.0,19046.63708,1200.06481,36865.87885
IEA Total,1994,1814.43119,39.286139999999996,6992.70032,543.56294,7386.0967,0.0,19555.40306,1200.15785,37531.62657
IEA Total,1995,1778.6456799999999,35.62269,7193.68998,534.82881,7685.53431,0.0,19847.6417,1272.48482,38348.44799
IEA Total,1996,1773.37729,32.86638,7395.35418,573.19618,8193.99791,0.0,20408.66127,1277.14845,39654.60166
IEA Total,1997,1736.68464,41.92615,7537.97287,548.8894799999999,8215.62971,0.0,20573.714229999998,1282.54477,39937.36185
IEA Total,1998,1572.87609,46.07806,7719.86607,542.78373,8034.13193,0.0,20580.366589999998,1325.77348,39821.86432
IEA Total,1999,1498.59528,46.41533,7929.00836,562.26398,8113.33223,0.0,21044.61293,1578.73761,40772.95409
IEA Total,2000,1550.52323,49.69499,8257.27674,580.24396,8605.89762,0.0,21165.11136,1615.19766,41823.93393
IEA Total,2001,1487.95383,44.566159999999996,8289.80585,610.00513,8345.31584,0.0,21355.07578,1494.52478,41627.23574
IEA Total,2002,1457.9600599999999,57.010259999999995,8480.20058,607.1557799999999,8350.444669999999,0.0,21370.97399,1490.58221,41814.31592
IEA Total,2003,1512.8187699999999,53.20725,8612.805839999999,650.60546,8474.69959,0.0,21590.05993,1600.72994,42494.91515
IEA Total,2004,1532.54325,51.61394,8808.95742,673.07462,8431.56392,0.0,21999.29637,1654.90248,43151.952
IEA Total,2005,1461.15831,51.8698,9014.19203,678.90125,8256.6022,0.0,21945.088939999998,1751.37333,43159.17423
IEA Total,2006,1535.64846,49.0786,9105.83643,713.20975,8069.77788,0.0,21873.4714,1856.78765,43203.81017
IEA Total,2007,1524.2394299999999,39.79786,9310.61747,693.77602,8208.83779,0.0,21604.27179,1961.53906,43343.07942
IEA Total,2008,1485.90695,38.634859999999996,9284.49649,698.8932199999999,8326.1496,0.0,20723.287659999998,2029.3768499999999,42586.734
IEA Total,2009,1287.02232,72.59446,8928.66501,682.9252299999999,7877.84799,0.0,19859.45778,2061.71988,40770.23267
IEA Total,2010,1443.12018,80.93317,9319.31671,728.22408,8418.096379999999,0.0,20247.66718,2186.7889,42424.15823
IEA Total,2011,1421.54653,62.464729999999996,9282.64732,677.07534,8239.12231,0.0,19584.6874,2185.68405,41453.227679999996
IEA Total,2012,1351.49904,59.859609999999996,9251.69989,689.43803,8220.35149,0.0,19303.72986,2278.15418,41154.7321
IEA Total,2013,1321.14474,63.90685,9276.14615,684.04171,8683.43483,0.0,19361.79845,2403.93263,41794.40536
IEA Total,2014,1270.84499,64.13945,9217.19368,642.68543,8494.54037,0.0,19299.10112,2387.2901,41375.79514
IEA Total,2015,1257.24952,79.11889,9218.70558,643.66235,8399.73261,0.0,19633.85904,2407.9449799999998,41640.27297
IEA Total,2016,1192.3890099999999,62.97645,9328.78353,682.22743,8509.86871,0.0,19821.823099999998,2425.71562,42023.79548
IEA Total,2017,1210.04335,79.90973,9344.03046,683.00664,8708.14858,0.0,19948.03186,2485.65664,42458.82726
IEA Total,2018,,,,,,,,,
IEA and Accession/Association countries,1971,,,,,,,,,
IEA and Accession/Association countries,1972,,,,,,,,,
IEA and Accession/Association countries,1973,,,,,,,,,
IEA and Accession/Association countries,1974,,,,,,,,,
IEA and Accession/Association countries,1975,,,,,,,,,
IEA and Accession/Association countries,1976,,,,,,,,,
IEA and Accession/Association countries,1977,,,,,,,,,
IEA and Accession/Association countries,1978,,,,,,,,,
IEA and Accession/Association countries,1979,,,,,,,,,
IEA and Accession/Association countries,1980,,,,,,,,,
IEA and Accession/Association countries,1981,,,,,,,,,
IEA and Accession/Association countries,1982,,,,,,,,,
IEA and Accession/Association countries,1983,,,,,,,,,
IEA and Accession/Association countries,1984,,,,,,,,,
IEA and Accession/Association countries,1985,,,,,,,,,
IEA and Accession/Association countries,1986,,,,,,,,,
IEA and Accession/Association countries,1987,,,,,,,,,
IEA and Accession/Association countries,1988,,,,,,,,,
IEA and Accession/Association countries,1989,,,,,,,,,
IEA and Accession/Association countries,1990,6992.211859999999,85.34094,7504.29239,656.25764,7103.81334,0.0,21241.29949,6091.74748,49674.96314
IEA and Accession/Association countries,1991,6901.11407,87.1087,7827.54824,732.28295,7286.6136799999995,0.0,21478.71431,6194.40549,50507.78744
IEA and Accession/Association countries,1992,6441.54299,85.9457,7947.7908099999995,741.24968,7362.53432,0.0,22080.8343,6307.63517,50967.53297
IEA and Accession/Association countries,1993,6442.10123,100.02963,8204.79055,758.5783799999999,7634.5135,0.0,22525.72832,6292.3184599999995,51958.06007
IEA and Accession/Association countries,1994,6422.88847,94.3193,8541.40927,792.64265,7713.0508899999995,0.0,23279.74774,6332.6512999999995,53176.732879999996
IEA and Accession/Association countries,1995,6698.89163,69.53577,8847.10382,761.59055,8026.74688,0.0,23978.59444,6425.8076,54808.25906
IEA and Accession/Association countries,1996,6204.33751,114.26474999999999,9178.8612,820.9617,8570.98436,0.0,24842.64529,6458.406489999999,56190.461299999995
IEA and Accession/Association countries,1997,6272.53583,102.05324999999999,9413.26385,801.90013,8604.88581,0.0,25366.84428,6503.065689999999,57064.56047
IEA and Accession/Association countries,1998,6063.09116,89.23698999999999,9654.30723,806.09856,8417.131089999999,0.0,25437.56631,6553.29566,57020.73863
IEA and Accession/Association countries,1999,5500.47828,91.0629,9944.66181,831.25425,8558.73797,0.0,26190.50414,6856.41998,57973.130959999995
IEA and Accession/Association countries,2000,5488.65057,102.30911,10409.361719999999,876.8205899999999,9107.62745,0.0,26561.53603,6855.22209,59401.51593
IEA and Accession/Association countries,2001,5559.4889,97.72689,10521.97501,921.97988,8889.239309999999,0.0,26813.72095,6672.92184,59477.04115
IEA and Accession/Association countries,2002,5719.59911,109.74068,10903.38086,954.83463,8941.08585,0.0,27094.88783,6714.7665799999995,60438.29554
IEA and Accession/Association countries,2003,6311.50796,110.22914,11327.84097,1039.6754799999999,9111.08156,0.0,27643.8122,6816.343,62360.50194
IEA and Accession/Association countries,2004,7422.54512,113.59021,11831.71072,1094.89472,9174.39528,0.0,28714.59793,6869.1548299999995,65220.88881
IEA and Accession/Association countries,2005,8700.25181,120.4868,12383.658889999999,1183.53858,9091.46175,0.0,28812.47601,6899.13697,67191.01080999999
IEA and Accession/Association countries,2006,9229.17258,133.33795,12889.86627,1274.68289,9016.83204,0.0,29101.1675,6960.27588,68605.32347999999
IEA and Accession/Association countries,2007,9701.68785,126.27853999999999,13550.229299999999,1295.1168,9194.20117,0.0,29277.40852,7060.16595,70205.0765
IEA and Accession/Association countries,2008,10131.14886,105.42595,13739.321469999999,1310.59633,9469.93684,0.0,28532.30931,7120.01393,70408.74106
IEA and Accession/Association countries,2009,10592.092279999999,148.13130999999998,13647.956189999999,1318.52799,9137.73752,0.0,27904.92896,7170.03456,69919.40881
IEA and Accession/Association countries,2010,11199.8063,164.19234,14555.59628,1445.96953,10026.81613,0.0,28902.62014,7304.54714,73599.54785999999
IEA and Accession/Association countries,2011,11704.14125,93.10978,15031.49588,1447.935,9921.0878,0.0,28786.296879999998,7324.6903,74308.73363
IEA and Accession/Association countries,2012,11764.91963,106.82155,15355.26345,1525.51873,10017.00041,0.0,29052.751809999998,7366.7909,75189.04321999999
IEA and Accession/Association countries,2013,11739.112659999999,95.7149,15821.14962,1562.67658,10637.7284,0.0,29511.15989,7441.4555,76808.99755
IEA and Accession/Association countries,2014,11795.65772,123.15007,16110.27142,1551.73275,10559.749249999999,0.0,29746.06263,7385.003479999999,77271.62732
IEA and Accession/Association countries,2015,11630.53498,138.397,16336.59122,1612.3832,10473.22205,0.0,30542.63622,7346.45003,78080.20307
IEA and Accession/Association countries,2016,11048.895419999999,121.1846,16848.0321,1729.18329,10673.409239999999,0.0,31031.08459,7309.69923,78761.5001
IEA and Accession/Association countries,2017,10627.12184,108.46137999999999,17298.71786,1796.3698,11109.18534,0.0,31665.72206,7325.66722,79931.25713
IEA and Accession/Association countries,2018,,,,,,,,,
Iceland,1971,0.01163,0.0,1.41886,0.0,0.0,0.0,5.29165,3.10521,9.82735
Iceland,1972,0.01163,0.0,1.58168,0.0,0.0,0.0,5.64055,3.29129,10.52515
Iceland,1973,0.01163,0.0,2.07014,0.0,0.0,0.0,6.2802,3.54715,11.90912
Iceland,1974,0.0,0.0,2.11666,0.0,0.0,0.0,6.2685699999999995,3.66345,12.06031
Iceland,1975,0.0,0.0,2.07014,0.0,0.0,0.0,6.07086,4.05887,12.18824
Iceland,1976,0.0,0.0,2.17481,0.03489,0.0,0.0,5.96619,4.2100599999999995,12.38595
Iceland,1977,0.0,0.0,2.33763,0.1163,0.0,0.0,6.1871599999999995,4.3031,12.93256
Iceland,1978,0.0,0.0,2.43067,0.18608,0.0,0.0,6.5942099999999995,4.37288,13.58384
Iceland,1979,0.16282,0.0,2.6400099999999997,0.32564,0.0,0.0,6.71051,5.09394,14.93292
Iceland,1980,0.20934,0.0,2.86098,0.37216,0.0,0.0,6.3499799999999995,5.1171999999999995,14.909659999999999
Iceland,1981,0.36053,0.0,2.93076,0.40704999999999997,0.0,0.0,6.12901,5.90804,15.74702
Iceland,1982,0.36053,0.0,3.18662,0.53498,0.0,0.0,5.55914,6.10575,15.735389999999999
Iceland,1983,0.50009,0.0,3.32618,0.54661,0.0,0.0,5.43121,6.47791,16.282
Iceland,1984,0.70943,0.0,3.50063,0.60476,0.0,0.0,5.61729,6.38487,16.81698
Iceland,1985,0.75595,0.0,3.3727,0.72106,0.0,0.0,5.3498,6.30346,16.49134
Iceland,1986,0.83736,0.0,3.5238899999999997,0.75595,0.0,0.0,5.5824,6.32672,17.02632
Iceland,1987,0.67454,0.0,3.53552,0.77921,0.0,0.0,5.95456,6.140639999999999,17.0961
Iceland,1988,0.68617,0.0,3.90768,0.80247,0.0,0.0,6.23368,6.675619999999999,18.328879999999998
Iceland,1989,0.72106,0.0,3.9541999999999997,0.83736,0.0,0.0,6.17553,7.01289,18.68941
Iceland,1990,0.74432,0.0,3.90768,3.90768,0.0,0.0,6.46628,0.7675799999999999,15.79354
Iceland,1991,0.75595,0.0,3.84953,3.88442,0.0,0.0,6.32672,0.77921,15.5842
Iceland,1992,0.53498,0.0,3.8379,4.05887,0.0,0.0,6.78029,0.80247,16.026139999999998
Iceland,1993,0.52335,0.0,4.0472399999999995,4.0472399999999995,0.0,0.0,6.94311,0.82573,16.3983
Iceland,1994,0.77921,0.0,4.17517,4.11702,0.0,0.0,7.01289,0.83736,16.92165
Iceland,1995,0.6396499999999999,0.0,4.25658,4.1868,0.0,0.0,6.8849599999999995,0.87225,16.851869999999998
Iceland,1996,0.74432,0.0,4.2914699999999995,4.03561,0.0,0.0,7.73395,0.8606199999999999,17.677599999999998
Iceland,1997,0.65128,0.0,4.71015,4.11702,0.0,0.0,7.373419999999999,0.89551,17.74738
Iceland,1998,0.7675799999999999,0.0,5.50099,4.11702,0.0,0.0,7.22223,0.89551,18.51496
Iceland,1999,0.66291,0.0,6.38487,4.32636,0.0,0.0,7.1291899999999995,0.90714,19.4221
Iceland,2000,1.13974,0.0,6.90822,4.51244,0.0,0.0,7.05941,0.9420299999999999,20.56184
Iceland,2001,1.06996,0.0,7.2105999999999995,4.59385,0.0,0.0,6.94311,1.0118099999999999,20.84096
Iceland,2002,1.11648,0.0,7.54787,4.69852,0.0,0.0,7.22223,1.03507,21.620169999999998
Iceland,2003,1.05833,0.0,7.536239999999999,4.69852,0.0,0.0,7.19897,1.03507,21.52713
Iceland,2004,1.19789,0.0,7.75721,4.79156,0.0,0.0,7.40831,1.06996,22.2133
Iceland,2005,1.15137,0.0,7.80373,4.8846,0.0,0.0,7.4199399999999995,1.08159,22.35286
Iceland,2006,1.03507,0.0,9.001619999999999,4.93112,0.0,0.0,7.73395,1.1048499999999999,23.81824
Iceland,2007,1.24441,0.0,10.885679999999999,5.17535,0.0,0.0,7.36179,1.12811,25.78371
Iceland,2008,1.08159,0.0,15.2353,5.37306,0.0,0.0,6.8617,1.1862599999999999,29.74954
Iceland,2009,0.9885499999999999,0.0,15.653979999999999,5.3614299999999995,0.0,0.0,6.7454,1.20952,29.97051
Iceland,2010,1.0467,0.0,15.71213,5.32654,0.0,0.0,6.1871599999999995,1.1862599999999999,29.44716
Iceland,2011,1.05833,0.0,16.01451,5.31491,0.0,0.0,5.83826,1.24441,29.45879
Iceland,2012,1.08159,0.0,16.351779999999998,5.94293,0.0,0.0,5.72196,1.24441,30.34267
Iceland,2013,1.13974,0.0,16.82861,6.222049999999999,0.0,0.0,6.25694,1.02344,31.44752
Iceland,2014,1.0118099999999999,0.0,16.82861,6.54769,0.0,0.0,6.4313899999999995,1.03507,31.85457
Iceland,2015,1.08159,0.0,17.46826,6.98963,0.0,0.0,6.52443,1.12811,33.19202
Iceland,2016,1.15137,0.0,17.30544,8.71087,0.0,0.0,6.45465,1.163,34.7737
Iceland,2017,1.19789,0.0,17.88694,7.48972,0.0,0.0,6.79192,1.163,34.529469999999996
Iceland,2018,,,,,,,,,
India,1971,,,,,,,,,
India,1972,,,,,,,,,
India,1973,,,,,,,,,
India,1974,,,,,,,,,
India,1975,,,,,,,,,
India,1976,,,,,,,,,
India,1977,,,,,,,,,
India,1978,,,,,,,,,
India,1979,,,,,,,,,
India,1980,,,,,,,,,
India,1981,,,,,,,,,
India,1982,,,,,,,,,
India,1983,,,,,,,,,
India,1984,,,,,,,,,
India,1985,,,,,,,,,
India,1986,,,,,,,,,
India,1987,,,,,,,,,
India,1988,,,,,,,,,
India,1989,,,,,,,,,
India,1990,444.75446,0.0,215.02706999999998,0.0,65.56994,0.0,583.4422099999999,1515.91235,2824.70603
India,1991,469.00300999999996,0.0,235.6238,0.0,66.80272,0.0,606.2370099999999,1536.62538,2914.29192
India,1992,463.08333999999996,0.0,251.83602,0.0,80.96806,0.0,627.1593799999999,1557.59427,2980.6294399999997
India,1993,438.42774,0.0,270.56032,0.0,80.34004,0.0,650.87295,1565.64223,3005.84328
India,1994,462.59488,0.0,294.75072,0.0,85.39909,0.0,707.29008,1573.71345,3123.74822
India,1995,424.40196,0.0,315.19626,0.0,97.72689,0.0,798.44602,1588.98364,3224.75477
India,1996,421.83173,0.0,321.27875,0.0,98.94803999999999,0.0,845.09395,1603.8933,3291.0457699999997
India,1997,459.67575,0.0,341.13115999999997,0.0,107.40305,0.0,893.75387,1620.11715,3422.0693499999998
India,1998,407.89898999999997,0.0,357.75043,0.0,100.61113,0.0,946.11213,1636.36426,3448.73694
India,1999,405.91026,0.0,368.76403999999997,0.0,109.63601,0.0,1015.10129,1658.49615,3557.90775
India,2000,385.49961,0.0,376.21887,0.0,112.45047,0.0,1098.6861,1680.01165,3652.8667
India,2001,384.31335,0.0,381.89431,0.0,104.60022,0.0,1081.1248,1708.74938,3660.69369
India,2002,422.22715,0.0,406.60805999999997,0.0,112.26438999999999,0.0,1124.06276,1737.09169,3802.25405
India,2003,406.7011,0.0,433.62455,0.0,103.13484,0.0,1162.59295,1765.9689799999999,3872.0340499999998
India,2004,453.39555,0.0,459.0361,0.0,119.07957,0.0,1205.4495,1794.13684,4031.0975599999997
India,2005,511.97586,0.0,489.63463,0.0,154.30684,0.0,1234.71058,1776.2266399999999,4166.85455
India,2006,552.40174,0.0,543.51642,0.0,166.86724,0.0,1321.73787,1710.24965,4294.77292
India,2007,615.82013,0.0,588.93157,0.0,162.75021999999998,0.0,1427.74532,1783.5535399999999,4578.78915
India,2008,704.88267,0.0,619.59988,0.0,233.30943,0.0,1466.6593,1857.78783,4882.22748
India,2009,897.16146,0.0,667.45733,0.0,289.47069999999997,0.0,1521.93669,1932.11516,5308.12971
India,2010,1012.6241,0.0,727.08434,0.0,316.49881999999997,0.0,1570.3989,2008.09395,5634.71174
India,2011,1075.53077,0.0,789.0024599999999,0.0,332.25747,0.0,1652.65789,2086.45689,5935.905479999999
India,2012,1038.73345,0.0,834.04545,0.0,328.57076,0.0,1742.73224,2037.3782899999999,5981.47182
India,2013,1118.4571,0.0,871.30797,0.0,347.79515,0.0,1754.44365,1985.10144,6077.10531
India,2014,1185.57383,0.0,970.83751,0.0,349.35357,0.0,1836.29559,1931.23128,6273.29178
India,2015,1129.0403999999999,0.0,1034.63969,0.0,363.33283,0.0,2042.44897,1877.82632,6447.28821
India,2016,1117.77093,0.0,1107.37371,0.0,388.31407,0.0,2145.92108,1862.35842,6621.7382099999995
India,2017,1176.3861299999999,0.0,1164.01181,0.0,419.79648,0.0,2273.85108,1842.00592,6876.03979
India,2018,,,,,,,,,
Indonesia,1971,,,,,,,,,
Indonesia,1972,,,,,,,,,
Indonesia,1973,,,,,,,,,
Indonesia,1974,,,,,,,,,
Indonesia,1975,,,,,,,,,
Indonesia,1976,,,,,,,,,
Indonesia,1977,,,,,,,,,
Indonesia,1978,,,,,,,,,
Indonesia,1979,,,,,,,,,
Indonesia,1980,,,,,,,,,
Indonesia,1981,,,,,,,,,
Indonesia,1982,,,,,,,,,
Indonesia,1983,,,,,,,,,
Indonesia,1984,,,,,,,,,
Indonesia,1985,,,,,,,,,
Indonesia,1986,,,,,,,,,
Indonesia,1987,,,,,,,,,
Indonesia,1988,,,,,,,,,
Indonesia,1989,,,,,,,,,
